"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5h4bmN03rzPEjprXtdDZaq","Навчи","spotify:artist:2IeDAlsxWzXuwU5i0kbE28","Лінія Маннергейма","spotify:album:3mEPxk0SNpkx3ePEPpvCx4","Де твоя лінія?","spotify:artist:2IeDAlsxWzXuwU5i0kbE28","Лінія Маннергейма","2018-03-30","https://i.scdn.co/image/ab67616d0000b27373f3f0e429e03fd55af42d00","1","5","235036","https://p.scdn.co/mp3-preview/6db39a8821885f4570fc6b0e1d4d5d6164973d66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCADN1877042","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-02-04T11:19:32Z"
"spotify:track:6JrGELYUIbZvBV74j4Q5LN","інша любов","spotify:artist:09trukw4HlMz8i6TAn5Xpu","ENLEO","spotify:album:1v4P2Q4F6T31loiqLmREFg","інша любов","spotify:artist:09trukw4HlMz8i6TAn5Xpu","ENLEO","2022-07-15","https://i.scdn.co/image/ab67616d0000b273bd425340b5c34e10eed056fa","1","1","248000","https://p.scdn.co/mp3-preview/132da239dffacee6a27d4b338736e6e1b1ca29ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBKPL2206290","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-02-23T20:05:36Z"
"spotify:track:7EE6cQvaBwwcYOJ6b8czJ8","Ріка","spotify:artist:2Reqc0B9PCsI6t78c9k11o","Zhadan i Sobaky","spotify:album:1rrjpueWNZc1e5wbNcdBAG","Ріка","spotify:artist:2Reqc0B9PCsI6t78c9k11o","Zhadan i Sobaky","2021-10-04","https://i.scdn.co/image/ab67616d0000b2734757a6de4d89cef864eba711","1","1","223855","https://p.scdn.co/mp3-preview/5b60befff39a2a48ee22775ae1caa596dc125a95?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","TCAFU2140040","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-02-26T20:49:58Z"
"spotify:track:0yTHDQ9ZcmJPzPRQywJNH4","Рогань","spotify:artist:2Reqc0B9PCsI6t78c9k11o","Zhadan i Sobaky","spotify:album:03H3bTKGYqzjonsDircqOa","Радіопромінь","spotify:artist:2Reqc0B9PCsI6t78c9k11o","Zhadan i Sobaky","2023-11-17","https://i.scdn.co/image/ab67616d0000b2736f62a9d19c69ab26161ea631","1","4","230156","https://p.scdn.co/mp3-preview/a765ab948915a6cc56ce16c1badcec451e185b12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCAHL2320264","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-02-26T21:01:10Z"
"spotify:track:2lcVcF5XPQRlAblghB3ZDE","Не соромно","spotify:artist:4VnECM6avO6XogtNebPh0M","Марний","spotify:album:7t5RU2s1p8ca4sgdINmvW1","Винний","spotify:artist:4VnECM6avO6XogtNebPh0M","Марний","2020-04-24","https://i.scdn.co/image/ab67616d0000b273fc2014479aa184605cd70673","1","3","186514","https://p.scdn.co/mp3-preview/a430303290e0451beb690816bb6d7aaf5b05a406?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","FR2X42027734","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-03-08T08:08:17Z"
"spotify:track:5oqA1szRVv8P3R7jeHSBBU","Діагноз","spotify:artist:2c3PFZtun8HemDbDfRPV6G","Boombox","spotify:album:4ANn5hyD34qMURubbqJTju","Меломанія","spotify:artist:2c3PFZtun8HemDbDfRPV6G","Boombox","2005-03-01","https://i.scdn.co/image/ab67616d0000b273ae3958018b26c61255a7dc23","1","3","213413","https://p.scdn.co/mp3-preview/6ef32e874f8cb2bb49788e4a9b262190e71354a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","FR10S1753299","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-03-12T21:15:01Z"
"spotify:track:6NG6o14RcsmSDOBNChuVZZ","Krip","spotify:artist:4kvCU3MzggM2piZCqvxj0x","Go_A","spotify:album:0tKiItRGQeBOsaN2ir3vJy","Krip","spotify:artist:4kvCU3MzggM2piZCqvxj0x","Go_A","2024-04-24","https://i.scdn.co/image/ab67616d0000b273030e73851bb8416a5fd4be93","1","1","212523","","false","37","PLUM72400133","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-04-27T08:05:51Z"
"spotify:track:7eyxrV2rKznbNWCeHqzZO2","птахи летять додому","spotify:artist:2sdWfIbu9rLQ0p7MULuhxC","хейтспіч","spotify:album:0wRedeJRXgXEqfriVqsGWL","птахи летять додому","spotify:artist:2sdWfIbu9rLQ0p7MULuhxC","хейтспіч","2024-05-02","https://i.scdn.co/image/ab67616d0000b273b263a66c3f21f75ff62b1db4","1","1","210000","https://p.scdn.co/mp3-preview/747c909a4cd4586e79d5accadec39971e4566aeb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","SE5752474721","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-05-04T10:37:25Z"
"spotify:track:5n1RMZI0ERy1QgsjpwR2ox","Обскур","spotify:artist:1CqrtuYsF9FgMfSeWM4uB1, spotify:artist:2mlHiz1BHdiH92GRGUDkAL","Burned Time Machine, AFTERME","spotify:album:4lnjPtqOaYbpawY4yJsQHe","Обскур","spotify:artist:1CqrtuYsF9FgMfSeWM4uB1, spotify:artist:2mlHiz1BHdiH92GRGUDkAL","Burned Time Machine, AFTERME","2024-05-10","https://i.scdn.co/image/ab67616d0000b273c8d074b96fa8494d59f3e017","1","1","177333","https://p.scdn.co/mp3-preview/2440ab8927067fb51b599cb89b054d640607894e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","SE5752471162","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-05-11T16:15:01Z"
"spotify:track:5OeWN69Qzwd3pzpy6802Ot","Спочатку було Слово","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3","МУР","spotify:album:5iPSAtJk05Zfa8Mpitd0Af","Ти [Романтика]","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3","МУР","2024-02-28","https://i.scdn.co/image/ab67616d0000b273c58b04a077773267ae44a4c7","1","16","241000","","false","45","UAEO12300172","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-05-12T09:02:16Z"
"spotify:track:6r6TGkpJx93X2xhPJkb9IV","Вітролом - сержант Ярош акустика","spotify:artist:3MoZ4E89fo2vGdf2IKfRCj","Карна","spotify:album:57KSUsoTlzOIaSukMaaAV7","Вітролом (Сержант Ярош акустика)","spotify:artist:3MoZ4E89fo2vGdf2IKfRCj","Карна","2022-05-06","https://i.scdn.co/image/ab67616d0000b273efe88b89611693b399defc15","1","1","177102","https://p.scdn.co/mp3-preview/845403d3e7ddb0f6211b46737bc2a3592f99880f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QM6MZ2215693","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-05-19T19:38:04Z"
"spotify:track:7xnWC9WUhVoGPxBpD2xfl9","Все красиво","spotify:artist:5sc9td6C7xxPa3mOmmvXPu","Antytila","spotify:album:6Z7oOtpIsOQY0rcYkEwand","Все красиво","spotify:artist:5sc9td6C7xxPa3mOmmvXPu","Antytila","2015-12-17","https://i.scdn.co/image/ab67616d0000b27396a79aae240536cadd751b9a","1","1","219636","https://p.scdn.co/mp3-preview/d0473797f27bf4520d98af6dbaab22153dc8a12d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","UAME11830038","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-05-25T10:39:53Z"
"spotify:track:0nHIa4lYmb8U51eqejNFxO","Вільні","spotify:artist:5zQoBKnhriU3AzpNYOOlm6","СКВЕР","spotify:album:6BW8xTne2dyAp0xLhF0F4f","Вільні","spotify:artist:5zQoBKnhriU3AzpNYOOlm6","СКВЕР","2023-07-09","https://i.scdn.co/image/ab67616d0000b27332ff5f46411bf4d4c192ffb6","1","1","217833","","false","42","UKEX32328876","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-06-27T12:20:35Z"
"spotify:track:0EG2c5DAKJfN16WRBtVC5M","КУЗЬМА","spotify:artist:5RqIkHQnXRZlm1ozfSS1IO, spotify:artist:4rIMpiyveOQrytWWvsqUAA","Скрябін, Yurcash","spotify:album:5VxaypmdBFi7eRTBgRmjAM","КУЗЬМА","spotify:artist:5RqIkHQnXRZlm1ozfSS1IO, spotify:artist:4rIMpiyveOQrytWWvsqUAA","Скрябін, Yurcash","2024-08-16","https://i.scdn.co/image/ab67616d0000b273702c858a239747dd8a8d916e","1","1","244000","https://p.scdn.co/mp3-preview/1714830c28f2d663b72655550d5d9d1256492017?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","QM7282495715","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-09-16T00:25:30Z"
"spotify:track:2Ku2hJM5dHbdu19zXKZnsb","Ким ми були","spotify:artist:2c3PFZtun8HemDbDfRPV6G","Boombox","spotify:album:3m2nS5L5E0DGr4yQDukEEY","Family бізнес","spotify:artist:2c3PFZtun8HemDbDfRPV6G","Boombox","2006","https://i.scdn.co/image/ab67616d0000b273d3bc5b2a43c501258bfb7a48","1","1","218533","https://p.scdn.co/mp3-preview/772602d289ce8dd587ce7001cdb4cd54da24e5bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","FR10S1755208","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-09-16T14:28:10Z"
"spotify:track:50ricinKyuUlOWoudB3Ze4","лнб","spotify:artist:3NriITovw5vUZcywhWZ2FB","renie cares","spotify:album:4ZZRGrO7pVbiKsVewhbthx","легка нестерпність буття","spotify:artist:3NriITovw5vUZcywhWZ2FB","renie cares","2023-11-03","https://i.scdn.co/image/ab67616d0000b273b3053b8ca5a4b8167b4f6bbf","1","10","299752","https://p.scdn.co/mp3-preview/c2a2df9f66ffb187b6869721e76af1650910e802?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","PL0B62358891","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-11-09T16:39:16Z"
"spotify:track:5z5wTxwPntgFewx2Dxonr7","Vivere memento!","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3","МУР","spotify:album:2ucYu9XZIyjVGv3HupYBwX","МУР (Vol. 1)","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3","МУР","2022-06-15","https://i.scdn.co/image/ab67616d0000b2734012079834a2dd7fa7e33fd7","1","2","116842","https://p.scdn.co/mp3-preview/25bb663d3c7bb1341a1f7f5f0ded4ad4463614e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","FRX202255385","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-11-17T23:24:21Z"
"spotify:track:7AOxpePVR2O4aGno6MXwls","1348","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","spotify:album:61eg9bL3cv4q95e6SafUKP","1348","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","2024-08-02","https://i.scdn.co/image/ab67616d0000b273b1943e2d61903effed4da602","1","1","251444","https://p.scdn.co/mp3-preview/f17861353aa7f6ae3979dd7c8b4fa40bbd802c62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","TCAIN2457853","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-11-17T23:52:09Z"
"spotify:track:3pV6jwdDs8Eav9QemSt07m","Спалити Країни","spotify:artist:5zQoBKnhriU3AzpNYOOlm6","СКВЕР","spotify:album:6thyCnMcTQjgeHIe1K3aTk","Спалити Країни","spotify:artist:5zQoBKnhriU3AzpNYOOlm6","СКВЕР","2024-05-31","https://i.scdn.co/image/ab67616d0000b2738a12404cf816b099004d23a6","1","1","211960","https://p.scdn.co/mp3-preview/96bde46c7d52b4c7ed3e2b66338d6aa9e441107b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","SE6HN2412192","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-12-02T07:08:53Z"
"spotify:track:69nj0Z9kh0UUvxMyi8nIJr","Завтра не існує","spotify:artist:5OE0mGGjHhJ5rUx7kUje01, spotify:artist:2MUGwis27QiudPF2SfL2yh","Відчай, Alice Change","spotify:album:5BnlgF6coLfw0dcCAqTHzU","Виворіт","spotify:artist:5OE0mGGjHhJ5rUx7kUje01","Відчай","2024-11-29","https://i.scdn.co/image/ab67616d0000b27322cde042e9338f6940aceed4","1","2","189781","https://p.scdn.co/mp3-preview/a43ea88ef2badaeae39e9e359d218f7cf20f4dc0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","27","FRX872406470","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2024-12-03T01:34:26Z"
"spotify:track:7FljVthmREEJUZeQMZ3Seh","Пустеля","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","spotify:album:5wqjWd3rYm2rZYI0hhmYHC","Від людей для людей","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","2024-10-04","https://i.scdn.co/image/ab67616d0000b273345f6f2e3d35a3b0d16f7034","1","1","220137","https://p.scdn.co/mp3-preview/43b38dcac98ca8d5bd36d34d5658eef57d33d2a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","TCAIT2415670","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-01T17:53:22Z"
"spotify:track:73QHFjB5XqGzNogd5QM4HG","Ліхтар","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","spotify:album:02SUhkUJKyKBaJyTXO0nss","Ліхтар","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","2022-09-09","https://i.scdn.co/image/ab67616d0000b2735974d23c49b4aa4250ab76ad","1","1","225500","https://p.scdn.co/mp3-preview/c28e9851eac70c458fe50eaf1640a309543a0b1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","TCAGJ2229822","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-02T02:13:43Z"
"spotify:track:3F1DYiJQW95l5yWQWUcxyt","хвилями","spotify:artist:3NriITovw5vUZcywhWZ2FB","renie cares","spotify:album:4ZZRGrO7pVbiKsVewhbthx","легка нестерпність буття","spotify:artist:3NriITovw5vUZcywhWZ2FB","renie cares","2023-11-03","https://i.scdn.co/image/ab67616d0000b273b3053b8ca5a4b8167b4f6bbf","1","12","209268","https://p.scdn.co/mp3-preview/fedb5dc3e9e7cb0c9040e0854fd4ea2ea8e8aee0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","PL1A62330911","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-03T00:05:36Z"
"spotify:track:77WrJRcUb8fCq07KwZwMBz","Shche do toho yak kolys II","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3, spotify:artist:3OfJlVTGldxJXYiZaL5Kdn","МУР, Yevhenii Dubovyk","spotify:album:5iPSAtJk05Zfa8Mpitd0Af","Ти [Романтика]","spotify:artist:3NYo9EP6S3ReZ3ep86lsg3","МУР","2024-02-28","https://i.scdn.co/image/ab67616d0000b273c58b04a077773267ae44a4c7","1","3","145500","","false","29","UAEO12300185","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-03T01:16:53Z"
"spotify:track:2bEeHPMpojlevqGlEDrd1s","Літосінь","spotify:artist:61v6YcV4juu3cN4xzVji03","Do Sliz","spotify:album:6zwQScFqObr21OcWHqq6MI","Літосінь","spotify:artist:61v6YcV4juu3cN4xzVji03","Do Sliz","2024-08-08","https://i.scdn.co/image/ab67616d0000b27326129b2a90d8015460d441a3","1","1","228000","https://p.scdn.co/mp3-preview/692503d9f3940f05cbe24211f5a91cdf442947a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","DGA082474252","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-06T05:24:18Z"
"spotify:track:4hNR0rrdcxuxS4TwguWy7b","sadplanet","spotify:artist:2gy77bN233t2dbmKoiQHUZ","SIXxFIGURES","spotify:album:2r0tyrnMPS6GrJ3ml0fV2D","sadplanet","spotify:artist:2gy77bN233t2dbmKoiQHUZ","SIXxFIGURES","2024-02-02","https://i.scdn.co/image/ab67616d0000b273f3008eb8954daca7f1e82eb4","1","1","199636","https://p.scdn.co/mp3-preview/e834f59bec6dd743162e53ec578102a962980d9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","SE6I32483097","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-07T22:14:01Z"
"spotify:track:65AIpvOP2HulB2OOanZlBm","Магія","spotify:artist:3OTyLjDNzzo72TGG8GwiDk, spotify:artist:6xVfsVrltoRr7tm4Gq9oev","Кажанна, МУЛЬТИТРЕК","spotify:album:7EmpWAchBpFUt8U3yHWELv","Магія","spotify:artist:3OTyLjDNzzo72TGG8GwiDk, spotify:artist:6xVfsVrltoRr7tm4Gq9oev","Кажанна, МУЛЬТИТРЕК","2024-07-04","https://i.scdn.co/image/ab67616d0000b27343727570c8217f277ca11ca4","1","1","180000","https://p.scdn.co/mp3-preview/b78f7bb6ec3ee84ca1d293d251dcdaa3d8b30eb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","PL71Z2445570","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-08T01:01:27Z"
"spotify:track:5nRpa0Ib7GHiWeHVCR7u1W","Красівий","spotify:artist:4IGHF22vbC33ColRBUHIXd","Tember Blanche","spotify:album:6a4Uch4h1D0M0d1CfwlZGi","Красівий","spotify:artist:4IGHF22vbC33ColRBUHIXd","Tember Blanche","2024-10-04","https://i.scdn.co/image/ab67616d0000b27301d153ad09929273fa2f95f4","1","1","242500","https://p.scdn.co/mp3-preview/418d93fdc90bc48ccf20b1aee03d7447b2d06f50?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","PL6A22439870","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-08T01:46:26Z"
"spotify:track:1pGn0vQGKfNSm6x0yOFnke","Водомірка","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","spotify:album:5wqjWd3rYm2rZYI0hhmYHC","Від людей для людей","spotify:artist:7aqBH1ZjIXLzwkMk4QraRW","Rohata Zhaba","2024-10-04","https://i.scdn.co/image/ab67616d0000b273345f6f2e3d35a3b0d16f7034","1","2","211111","https://p.scdn.co/mp3-preview/f33a9636fca9008e82e7eb41cf1f6a3d80001af8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","TCAIT2415740","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-08T03:36:15Z"
"spotify:track:1ZGYraDMnrU51bb71OczZY","Ми не любим правду","spotify:artist:09QRMWYyLUALbOUjP5rhUP","Epolets","spotify:album:66xWql1oCxkTCzNJzrkgMq","Ми не любим правду","spotify:artist:09QRMWYyLUALbOUjP5rhUP","Epolets","2024-07-26","https://i.scdn.co/image/ab67616d0000b27386f50aea75938597ed1d4c3f","1","1","173478","https://p.scdn.co/mp3-preview/ea47930e9038c74040eeafc298f1c3fe135504bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","DGA072479075","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-08T05:09:30Z"
"spotify:track:4WgRUoGl4yC9IgbT6sx6e4","По колу","spotify:artist:2mV4AZcnHuSGd1eYtwTH8P","Vsivdoma","spotify:album:3eCoBfzU9kJrl6aQYBITFe","По колу","spotify:artist:2mV4AZcnHuSGd1eYtwTH8P","Vsivdoma","2022-04-25","https://i.scdn.co/image/ab67616d0000b273f513926c673cf924211c864b","1","1","163298","https://p.scdn.co/mp3-preview/5b53b4e98223f6b8fcbc8b3b689792068afa7c97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","FR96X2206149","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-15T23:34:43Z"
"spotify:track:1aXWlDHSMZNPlSPz67UXz2","Човен","spotify:artist:7Bz25xQt9VwEWNRtRC8EQd","Zwyntar","spotify:album:4MnljRdXRym3wG3GqBsYm2","Мертві голоси","spotify:artist:7Bz25xQt9VwEWNRtRC8EQd","Zwyntar","2018-12-14","https://i.scdn.co/image/ab67616d0000b2731da0e03b1d78840727339420","1","8","313945","https://p.scdn.co/mp3-preview/8289e61a796f19fa5e7db06bb1c31c5e6a898f33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","usl4q1878571","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-15T23:46:57Z"
"spotify:track:3odQbUFy7fCuLYnPgpqkXb","НА КРАЮ СВІТІВ","spotify:artist:6Z0JQx2gaHoT6fiBgTS9p3","NAZVA","spotify:album:00pfDMrDUczHopHvzlQ57z","Паросток","spotify:artist:6Z0JQx2gaHoT6fiBgTS9p3","NAZVA","2024-11-08","https://i.scdn.co/image/ab67616d0000b27366381291fff7d9a2a55c61c2","1","11","137142","https://p.scdn.co/mp3-preview/d11d61f9565725b35228cc079c807df7e6abf75b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","QM7282460305","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-01-30T03:08:55Z"
"spotify:track:4ExGlMkHx2Cq0mt0HDT2b2","Обрій","spotify:artist:6LwWAsTTw9ezGGycPb6qid","ХАЙДАУТ","spotify:album:4x9pYxSDvPh10d5DlGqZNI","Обрій","spotify:artist:6LwWAsTTw9ezGGycPb6qid","ХАЙДАУТ","2024-12-12","https://i.scdn.co/image/ab67616d0000b273bc19a29bc98af07e62ba00eb","1","1","254532","https://p.scdn.co/mp3-preview/69c98cae09528db7abd4370edd224c5926edcddd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","SE6SA2470157","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-02-16T21:12:55Z"
"spotify:track:6SSYtDmb4203ESo74rQ0Jz","Лід","spotify:artist:10oSboDn5ncLNjjFIgJXm6","Nervy","spotify:album:4IRoprvjskFqIhGhZ62WyN","Лід","spotify:artist:10oSboDn5ncLNjjFIgJXm6","Nervy","2025-02-20","https://i.scdn.co/image/ab67616d0000b2739718c9cab5a9457a1ae30bb5","1","1","222127","https://p.scdn.co/mp3-preview/1938c811884c5bcae063da6355d4dee7db69eff5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","QZGLM2541569","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-02-24T18:37:27Z"
"spotify:track:7vFwDCdkHYWhL3LZNZcMmt","В ритмі світоциду","spotify:artist:5fxahF5Bcx1DRkCRlU3B5Y","Stereopalto","spotify:album:00WrpwiNfIu3CV2NQxF72P","В ритмі світоциду","spotify:artist:5fxahF5Bcx1DRkCRlU3B5Y","Stereopalto","2024-10-25","https://i.scdn.co/image/ab67616d0000b2737b3dcb7c54e40d2bad573f4c","1","1","108048","https://p.scdn.co/mp3-preview/8a6e54c378fde715f5b8bffd5c8f8021e396ed33?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USL4R2458504","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-03-03T01:36:47Z"
"spotify:track:6y8wZLxzrmIenIhPmt8eZF","Врятуй","spotify:artist:2KMR2HzUel7KoNvJaTjt5L","Granat Garden","spotify:album:4EsrbvDCv0PC3lzBNkXPCi","Love Tribute","spotify:artist:2KMR2HzUel7KoNvJaTjt5L","Granat Garden","2023-11-10","https://i.scdn.co/image/ab67616d0000b2734e20b6517c1102505713b9ee","1","5","452040","https://p.scdn.co/mp3-preview/2fda1a9ffca16cd1a327caf31c05dc82a40e0ccf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL0B62366512","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-03-03T05:31:33Z"
"spotify:track:0pusxocDPYZRJCezoxR0La","Дніпро","spotify:artist:6PnFs3tKw82t1j8q5bxrzK","туди-сюди і смерть","spotify:album:7cms6MZWWzzrzT1t9OR9K9","Дніпро","spotify:artist:6PnFs3tKw82t1j8q5bxrzK","туди-сюди і смерть","2025-03-28","https://i.scdn.co/image/ab67616d0000b273acc6e3deb69fa3409fa631b1","1","1","145915","https://p.scdn.co/mp3-preview/7d1e777260e7828041ffd76fd2e921d0f3522abc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","PL44J2515850","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-03-29T01:48:43Z"
"spotify:track:34jVppYFgILnY9kPp3TQVK","Лавки","spotify:artist:7Ecx1TIGDhUchWCLtpN6Ia","Уляна Дель Рей","spotify:album:0J0niZopZ0q5NJxQkZeupr","Лавки","spotify:artist:7Ecx1TIGDhUchWCLtpN6Ia","Уляна Дель Рей","2024-05-24","https://i.scdn.co/image/ab67616d0000b273b6fe54485819851911e36ff0","1","1","149117","https://p.scdn.co/mp3-preview/910100f462530fa6dd9e9e3c8801e405d68737cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","SE6HN2409427","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-04-21T05:12:32Z"
"spotify:track:5gCPnzqdGxwPFrx4aif8Vg","Мовчи","spotify:artist:6jdXkhI59ngreTw9GwoKNv","АННА","spotify:album:4wZIi8FSDo12z8XvYlYZHl","Карматреш","spotify:artist:6jdXkhI59ngreTw9GwoKNv","АННА","2013-04-09","https://i.scdn.co/image/ab67616d0000b2738ef17632273d0d9fc1b30e8e","1","7","219990","https://p.scdn.co/mp3-preview/66fe9cfa7b88806a0140a2d5ac196d28728846a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","FR6V81751710","spotify:user:31eggmwgwd6b5f4672kiiveoehya","2025-04-24T00:56:41Z"
